wind_speed,power
4.304797297297298,0.04809541858932098
4.793020134228188,0.07814827303977734
5.297524219590958,0.1158484776882214
5.7963147792706335,0.15936313842984876
6.293742280773981,0.20969671349245397
6.79578853046595,0.26862623481073516
7.294744976816075,0.3365463364370892
7.797063621533442,0.41315256170506237
8.29234205488194,0.49060236275623764
8.797634691195794,0.5747995897567386
9.293191489361702,0.6527945338176786
